Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationNatCode,AirQualityStationEoICode,AirQualityStationArea,SamplingPoint,SamplingProcess,Sample,BuildingDistance,EquivalenceDemonstrated,InletHeight,KerbDistance,MeasurementEquipment,MeasurementType,MeasurementMethod,AirPollutantCode,AirPollutant,AirQualityStationType,Projection,Longitude,Latitude,Altitude
BA,BA.EREP.AQD,NET-BA001B,STA-BA0048A,BA_48A_1B,BA0048A,urban,SPO-BA0048A_00008_100,SPP-BA0048A_00008_100,SPO_F-BA0048A_00008_100_100,-999,,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,background,EPSG:4979,16.44,44.59,141
BA,BA.EREP.AQD,NET-BA001B,STA-BA0048A,BA_48A_1B,BA0048A,urban,SPO-BA0048A_00010_100,SPP-BA0048A_00010_100,SPO_F-BA0048A_00010_100_100,-999,,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API300,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/NDIR,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,CO,background,EPSG:4979,16.44,44.59,141
BA,BA.EREP.AQD,NET-BA001B,STA-BA0048A,BA_48A_1B,BA0048A,urban,SPO-BA0048A_06001_100,SPP-BA0048A_06001_100,SPO_F-BA0048A_06001_100_100,-999,,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GRIMM-EDM180,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/BETA,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,16.44,44.59,141
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BEGBB15,26BB15,BEGBB15,urban,SPO-BEGBB15_06001_100,SPP-BEGBB15_06001_1,SAM-BEGBB15_06001,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,3.23406610187119,51.213463215899566,5
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BEGR701,26R701,BEGR701,urban,SPO-BEGR701_06001_100,SPP-BEGR701_06001_1,SAM-BEGR701_06001,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,3.7292981716905906,51.05833171666185,5
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BEGR801,26R801,BEGR801,urban,SPO-BEGR801_06001_100,SPP-BEGR801_06001_1,SAM-BEGR801_06001,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,4.431821046968841,51.209662531306556,6
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BEGR811,26R811,BEGR811,suburban,SPO-BEGR811_06001_100,SPP-BEGR811_06001_1,SAM-BEGR811_06001,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,4.491362027935441,51.25210341224123,8
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BEGRT01,26RT01,BEGRT01,rural,SPO-BEGRT01_06001_100,SPP-BEGRT01_06001_1,SAM-BEGRT01_06001,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,5.05330329126734,51.23085761111954,23
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELAB02,40AB02,BELAB02,suburban,SPO-BELAB02_00005_100,SPP-BELAB02_00005_2,SAM-BELAB02_00005,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,4.32182021475228,51.34072749230201,10
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELAB02,40AB02,BELAB02,suburban,SPO-BELAB02_06001_100,SPP-BELAB02_06001_1,SAM-BELAB02_06001,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,4.32182021475228,51.34072749230201,10
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELAL01,40AL01,BELAL01,suburban,SPO-BELAL01_00005_100,SPP-BELAL01_00005_2,SAM-BELAL01_00005,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,4.385223684454719,51.23619420029897,10
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELAL01,40AL01,BELAL01,suburban,SPO-BELAL01_00008_100,SPP-BELAL01_00008_1,SAM-BELAL01_00008,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,background,EPSG:4979,4.385223684454719,51.23619420029897,10
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELAL01,40AL01,BELAL01,suburban,SPO-BELAL01_06001_100,SPP-BELAL01_06001_1,SAM-BELAL01_06001,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,4.385223684454719,51.23619420029897,10
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELAL03,40AL03,BELAL03,suburban,SPO-BELAL03_06001_100,SPP-BELAL03_06001_1,SAM-BELAL03_06001,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM-FDMS,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,industrial,EPSG:4979,4.20146039512657,51.25396488106634,4
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELAL05,40AL05,BELAL05,suburban,SPO-BELAL05_00005_100,SPP-BELAL05_00005_1,SAM-BELAL05_00005,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM-FDMS,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,industrial,EPSG:4979,4.278889821667831,51.263117717270084,8
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELBE06,40BE06,BELBE06,suburban,SPO-BELBE06_00001_100,SPP-BELBE06_00001_1,SAM-BELBE06_00001,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,SO2,industrial,EPSG:4979,4.819371731387049,51.32890291674545,30
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELGK06,40GK06,BELGK06,urban,SPO-BELGK06_00005_100,SPP-BELGK06_00005_2,SAM-BELGK06_00005,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,industrial,EPSG:4979,5.47062003748762,50.92789184366314,44
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELGK06,40GK06,BELGK06,urban,SPO-BELGK06_06001_100,SPP-BELGK06_06001_1,SAM-BELGK06_06001,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,industrial,EPSG:4979,5.47062003748762,50.92789184366314,44
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELHB23,40HB23,BELHB23,suburban,SPO-BELHB23_00001_100,SPP-BELHB23_00001_1,SAM-BELHB23_00001,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-FL,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,SO2,background,EPSG:4979,4.34100506456284,51.170298038832094,13
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELHB23,40HB23,BELHB23,suburban,SPO-BELHB23_00005_100,SPP-BELHB23_00005_2,SAM-BELHB23_00005,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,4.34100506456284,51.170298038832094,13
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELHB23,40HB23,BELHB23,suburban,SPO-BELHB23_00008_100,SPP-BELHB23_00008_1,SAM-BELHB23_00008,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,background,EPSG:4979,4.34100506456284,51.170298038832094,13
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELHB23,40HB23,BELHB23,suburban,SPO-BELHB23_06001_100,SPP-BELHB23_06001_1,SAM-BELHB23_06001,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,4.34100506456284,51.170298038832094,13
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELLD01,40LD01,BELLD01,suburban,SPO-BELLD01_00008_100,SPP-BELLD01_00008_1,SAM-BELLD01_00008,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,industrial,EPSG:4979,5.00486439358777,51.10997612086386,20
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELLD01,40LD01,BELLD01,suburban,SPO-BELLD01_00020_100,SPP-BELLD01_00020_3,SAM-BELLD01_00020,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,C6H6,industrial,EPSG:4979,5.00486439358777,51.10997612086386,20
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELLD02,40LD02,BELLD02,suburban,SPO-BELLD02_00008_100,SPP-BELLD02_00008_1,SAM-BELLD02_00008,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,background,EPSG:4979,5.02154597760984,51.120384137496316,22
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELLD02,40LD02,BELLD02,suburban,SPO-BELLD02_00020_100,SPP-BELLD02_00020_1,SAM-BELLD02_00020,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,C6H6,background,EPSG:4979,5.02154597760984,51.120384137496316,22
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELLM05,40LM05,BELLM05,rural,SPO-BELLM05_00001_100,SPP-BELLM05_00001_1,SAM-BELLM05_00001,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-FL,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,SO2,background,EPSG:4979,5.25811076172165,51.21514703295759,2
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELMN01,40MN01,BELMN01,suburban,SPO-BELMN01_00005_100,SPP-BELMN01_00005_2,SAM-BELMN01_00005,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,3.1096418744986702,50.79346904471133,10
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELMN01,40MN01,BELMN01,suburban,SPO-BELMN01_06001_100,SPP-BELMN01_06001_2,SAM-BELMN01_06001,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,3.1096418744986702,50.79346904471133,10
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELOB01,40OB01,BELOB01,rural,SPO-BELOB01_00005_100,SPP-BELOB01_00005_6,SAM-BELOB01_00005,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,industrial,EPSG:4979,3.3073857993357603,50.91722844142429,44
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELOB01,40OB01,BELOB01,rural,SPO-BELOB01_00008_100,SPP-BELOB01_00008_1,SAM-BELOB01_00008,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,industrial,EPSG:4979,3.3073857993357603,50.91722844142429,44
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELOB01,40OB01,BELOB01,rural,SPO-BELOB01_06001_100,SPP-BELOB01_06001_1,SAM-BELOB01_06001,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,industrial,EPSG:4979,3.3073857993357603,50.91722844142429,44
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELOB02,40OB02,BELOB02,rural-nearcity,SPO-BELOB02_00005_100,SPP-BELOB02_00005_1,SAM-BELOB02_00005,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,industrial,EPSG:4979,3.37621163108602,50.914952961278594,14
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELOB02,40OB02,BELOB02,rural-nearcity,SPO-BELOB02_06001_100,SPP-BELOB02_06001_1,SAM-BELOB02_06001,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,industrial,EPSG:4979,3.37621163108602,50.914952961278594,14
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELR801,40R801,BELR801,urban,SPO-BELR801_00020_100,SPP-BELR801_00020_1,SAM-BELR801_00020,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/FID,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,C6H6,background,EPSG:4979,4.431821046968841,51.209662531306556,5
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELR833,40R833,BELR833,rural,SPO-BELR833_00008_100,SPP-BELR833_00008_1,SAM-BELR833_00008,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,background,EPSG:4979,4.36226059320037,51.327658871891735,5
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELR833,40R833,BELR833,rural,SPO-BELR833_00020_100,SPP-BELR833_00020_1,SAM-BELR833_00020,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/FID,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,C6H6,background,EPSG:4979,4.36226059320037,51.327658871891735,5
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELRB01,40RB01,BELRB01,suburban,SPO-BELRB01_00005_100,SPP-BELRB01_00005_1,SAM-BELRB01_00005,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,industrial,EPSG:4979,4.33123202731084,51.089397131682986,0
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELRB01,40RB01,BELRB01,suburban,SPO-BELRB01_06001_100,SPP-BELRB01_06001_1,SAM-BELRB01_06001,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,industrial,EPSG:4979,4.33123202731084,51.089397131682986,0
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELRL01,40RL01,BELRL01,suburban,SPO-BELRL01_00005_100,SPP-BELRL01_00005_2,SAM-BELRL01_00005,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,3.1211555989012494,50.95317728063605,20
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELRL01,40RL01,BELRL01,suburban,SPO-BELRL01_06001_100,SPP-BELRL01_06001_1,SAM-BELRL01_06001,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,3.1211555989012494,50.95317728063605,20
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELSA04,40SA04,BELSA04,suburban,SPO-BELSA04_00005_100,SPP-BELSA04_00005_1,SAM-BELSA04_00005,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM-FDMS,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,industrial,EPSG:4979,4.40386813974961,51.31392889454109,6
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELSA04,40SA04,BELSA04,suburban,SPO-BELSA04_00008_100,SPP-BELSA04_00008_1,SAM-BELSA04_00008,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,industrial,EPSG:4979,4.40386813974961,51.31392889454109,6
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELSA04,40SA04,BELSA04,suburban,SPO-BELSA04_06001_100,SPP-BELSA04_06001_1,SAM-BELSA04_06001,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/TEOM-FDMS,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,industrial,EPSG:4979,4.40386813974961,51.31392889454109,6
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELSZ02,40SZ02,BELSZ02,suburban,SPO-BELSZ02_00001_100,SPP-BELSZ02_00001_2,SAM-BELSZ02_00001,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,SO2,background,EPSG:4979,4.51218434619029,50.91302042342238,15
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELSZ02,40SZ02,BELSZ02,suburban,SPO-BELSZ02_00005_100,SPP-BELSZ02_00005_2,SAM-BELSZ02_00005,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,4.51218434619029,50.91302042342238,15
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELSZ02,40SZ02,BELSZ02,suburban,SPO-BELSZ02_00008_100,SPP-BELSZ02_00008_1,SAM-BELSZ02_00008,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,background,EPSG:4979,4.51218434619029,50.91302042342238,15
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELSZ02,40SZ02,BELSZ02,suburban,SPO-BELSZ02_06001_100,SPP-BELSZ02_06001_1,SAM-BELSZ02_06001,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,4.51218434619029,50.91302042342238,15
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELTS12,40TS12,BELTS12,suburban,SPO-BELTS12_00020_100,SPP-BELTS12_00020_1,SAM-BELTS12_00020,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/FID,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,C6H6,industrial,EPSG:4979,5.093861148072592,51.06335612482618,32
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELTS12,40TS12,BELTS12,suburban,SPO-BELTS12_04013_100,SPP-BELTS12_04013_1,SAM-BELTS12_04013,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4013,Hg0,industrial,EPSG:4979,5.093861148072592,51.06335612482618,32
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELWZ02,40WZ02,BELWZ02,suburban,SPO-BELWZ02_00001_100,SPP-BELWZ02_00001_1,SAM-BELWZ02_00001,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-FL,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,SO2,industrial,EPSG:4979,5.22153407909309,51.192800333593276,40
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BELZL01,40ZL01,BELZL01,suburban,SPO-BELZL01_00020_100,SPP-BELZL01_00020_1,SAM-BELZL01_00020,-999,ref,3,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/FID,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,C6H6,industrial,EPSG:4979,3.8084003239516604,51.20314142646893,6
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BEM5K01,05KK01,BEM5K01,suburban,SPO-BEM5K01_07013_100,SPP-BEM5K01_07013_1,SAM-BEM5K01_07013,-999,ref,0,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7013,Hg,background,EPSG:4979,2.65854278952871,51.12091942292391,6
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BEM5K01,05KK01,BEM5K01,suburban,SPO-BEM5K01_07014_100,SPP-BEM5K01_07014_1,SAM-BEM5K01_07014,-999,ref,0,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7014,Cd,background,EPSG:4979,2.65854278952871,51.12091942292391,6
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BEM5K01,05KK01,BEM5K01,suburban,SPO-BEM5K01_07015_100,SPP-BEM5K01_07015_1,SAM-BEM5K01_07015,-999,ref,0,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7015,Ni,background,EPSG:4979,2.65854278952871,51.12091942292391,6
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BEM5K01,05KK01,BEM5K01,suburban,SPO-BEM5K01_07018_100,SPP-BEM5K01_07018_1,SAM-BEM5K01_07018,-999,ref,0,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018,As,background,EPSG:4979,2.65854278952871,51.12091942292391,6
BE,BE.CELINE-IRCEL.AQ,NET-Wallonia,STA-BEMAND1,0AND01,BEMAND1,suburban,SPO-BEMAND1_05012_100,SPP-BEMAND1_05012_1,SAM-BEMAND1_05012,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012,Pb in PM10,industrial,EPSG:4979,5.0420245718817,50.49718585971942,90
BE,BE.CELINE-IRCEL.AQ,NET-Wallonia,STA-BEMAND1,0AND01,BEMAND1,suburban,SPO-BEMAND1_05014_100,SPP-BEMAND1_05014_1,SAM-BEMAND1_05014,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5014,Cd in PM10,industrial,EPSG:4979,5.0420245718817,50.49718585971942,90
BE,BE.CELINE-IRCEL.AQ,NET-Wallonia,STA-BEMAND1,0AND01,BEMAND1,suburban,SPO-BEMAND1_05015_100,SPP-BEMAND1_05015_1,SAM-BEMAND1_05015,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5015,Ni in PM10,industrial,EPSG:4979,5.0420245718817,50.49718585971942,90
BE,BE.CELINE-IRCEL.AQ,NET-Wallonia,STA-BEMAND1,0AND01,BEMAND1,suburban,SPO-BEMAND1_05018_100,SPP-BEMAND1_05018_1,SAM-BEMAND1_05018,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5018,As in PM10,industrial,EPSG:4979,5.0420245718817,50.49718585971942,90
BE,BE.CELINE-IRCEL.AQ,NET-Brussels,STA-BEMAND3,01AND3,BEMAND3,suburban,SPO-BEMAND3_03012_100,SPP-BEMAND3_03012_1,SAM-BEMAND3_03012,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/3012,Pb in TSP,background,EPSG:4979,4.311546829975829,50.81998238635683,20
BE,BE.CELINE-IRCEL.AQ,NET-Brussels,STA-BEMAND3,01AND3,BEMAND3,suburban,SPO-BEMAND3_03014_100,SPP-BEMAND3_03014_1,SAM-BEMAND3_03014,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/3014,Cd in TSP,background,EPSG:4979,4.311546829975829,50.81998238635683,20
BE,BE.CELINE-IRCEL.AQ,NET-Brussels,STA-BEMAND3,01AND3,BEMAND3,suburban,SPO-BEMAND3_03015_100,SPP-BEMAND3_03015_1,SAM-BEMAND3_03015,-999,ref,2,-999,,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/other,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/3015,Ni in TSP,background,EPSG:4979,4.311546829975829,50.81998238635683,20
